url,marque,id_variante,nom_attr_1,val_attr_1,nom_attr_2,val_attr_2,nom_attr_3,val_attr_3,nom_attr_4,val_attr_4,nom_attr_5,val_attr_5,nom_attr_6,val_attr_6,nom_attr_7,val_attr_7,designation,reference,sku,code_article_fournisseur,descritptif,prix_reference,prix_promo_unitaire,quantite_degressif_1,prix_promo_degressif_1,quantite_degressif_2,prix_promo_degressif_2,quantite_degressif_3,prix_promo_degressif_3,quantite_degressif_4,prix_promo_degressif_4
/shop/product/product-5798?page=203,,5798,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS-HT BL3 C14,107.626429,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5797?page=203,,5797,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS-HT B2 I12,107.626397,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5796?page=203,,5796,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB LT A2 C16/5,107.648189,,,,274.8,,,,,,,,,
/shop/product/product-5795?page=203,,5795,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS-HT BL4 C14,107.626430,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5793?page=203,,5793,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB MULTI BL1 C14L/5,107.607672,,,,145.75,,,,,,,,,
/shop/product/product-5792?page=203,,5792,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT A3  C14,107.605330,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5791?page=203,,5791,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT A2 C14,107.605329,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5790?page=203,,5790,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT D3 I12,107.605326,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5789?page=203,,5789,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT B3 I12,107.605324,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5788?page=203,,5788,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT A1 I12,107.605318,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-28955?page=12,,28955,,,,,,,,,,,,,,,FRAISE FG 881XC-014/5,33F.881XC-014/5,,,,41.2,,5,28.9,10,26.89,1,41.2,,
/shop/product/product-28954?page=12,,28954,,,,,,,,,,,,,,,INSERT SEPTATIP ED10D SATELEC TYPE AS6D,33M.ED10D,,,,112.3,,,,,,,,,
/shop/product/product-28953?page=12,,28953,,,,,,,,,,,,,,,FRAISE FG 801XC-018/5,33F.801XC-018/5,,,,49.06,,5,36.9,10,29.89,1,49.06,,
/shop/product/product-28948?page=12,,28948,,,,,,,,,,,,,,,FRAISE FG 889M-010/5,33F.889M-010/5,,,,41.2,,5,28.9,10,26.89,1,41.2,,
/shop/product/product-28945?page=12,,28945,,,,,,,,,,,,,,,FRAISE FG 859C-010/5,33F.859C-010/5,,,,41.2,,5,28.9,10,26.89,1,41.2,,
/shop/product/product-28944?page=12,,28944,,,,,,,,,,,,,,,INSERT SEPTATIP SB3 EMS TYPE NøSBM,33M.SB3,,,,122.6,,,,,,,,,
/shop/product/product-28937?page=12,,28937,,,,,,,,,,,,,,,INSERT SEPTATIP IP2-3 MECTRON TYPE IP2-3,33M.IP2-3,,,,133.8,,,,,,,,,
/shop/product/product-28921?page=12,,28921,,,,,,,,,,,,,,,FRAISE FG 878KM-018/5,33F.878KM-018/5,,,,49.06,,5,36.9,10,29.89,1,49.06,,
/shop/product/product-28916?page=12,,28916,,,,,,,,,,,,,,,FRAISE FG 830C-014/5,33F.830C-014/5,,,,41.2,,5,28.9,10,26.89,1,41.2,,
/shop/product/product-28909?page=12,,28909,,,,,,,,,,,,,,,FRAISE FG 878KF-018/5,33F.878KF-018/5,,,,49.06,,5,36.9,10,29.89,1,49.06,,
/shop/product/product-28908?page=12,,28908,,,,,,,,,,,,,,,3 IN 1 TRAY ANTERIOR LAVENDER 32 PCS.,33U.HYBR404,,,,49.9,,,,,,,,,
/shop/product/product-28905?page=12,,28905,,,,,,,,,,,,,,,FRAISE FG 955F-010/5,33F.955F-010/5,,,,41.2,,5,28.9,10,26.89,1,41.2,,
/shop/product/product-5787?page=204,,5787,,,,,,,,,,,,,,,"IPS EMP CAD CEREC/INLAB 5PCS- MULTI A3,5 C14 L",107.602607,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5786?page=204,,5786,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A2 C14 L,107.602605,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5785?page=204,,5785,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A3.5 C14,107.602601,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5784?page=204,,5784,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT C2 I12,107.605325,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5783?page=204,,5783,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI B1 C14 L,107.602608,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5782?page=204,,5782,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI B1 C14,107.602602,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5781?page=204,,5781,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A3 I12,107.602594,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5780?page=204,,5780,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT D3 C14,107.602575,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5779?page=204,,5779,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B3 C14,107.602573,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5778?page=204,,5778,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A3.5 I12,107.602595,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5777?page=204,,5777,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A1 I12,107.602592,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5776?page=204,,5776,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT BL4 I12,107.602585,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5775?page=205,,5775,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT BL3 I12,107.602584,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5774?page=205,,5774,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT BL1 I12,107.602582,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5773?page=205,,5773,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT BL4 I10,107.602580,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5772?page=205,,5772,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B2 C14,107.602572,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5771?page=205,,5771,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT A3.5 C14,107.602570,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5770?page=205,,5770,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT A2 C14,107.602568,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5769?page=205,,5769,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT A1 C14,107.602567,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5768?page=205,,5768,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B3 I12,107.602563,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5767?page=205,,5767,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B2 I12,107.602562,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5766?page=205,,5766,,,,,,,,,,,,,,,"IPS EMPRESS CAD CEREC/INLAB 5PCS- LT A3,5 I12",107.602560,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5765?page=205,,5765,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT A3 I12,107.602559,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5764?page=205,,5764,,,,,,,,,,,,,,,"IPS EMPRESS CAD CEREC/INLAB 5PCS- LT A3,5 I10",107.602550,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-28902?page=13,,28902,,,,,,,,,,,,,,,FRAISE FG 830F-010/5,33F.830F-010/5,,,,41.2,,5,28.9,10,26.89,1,41.2,,
/shop/product/product-28892?page=13,,28892,,,,,,,,,,,,,,,POUDRE AIR-FLOW 20X40G SACHETS,26.DV-001,,,,132.1,,,,,,,,,
/shop/product/product-28891?page=13,,28891,,,,,,,,,,,,,,,SOFT-PICK ADVANCED REG/MED 30 PCS,23.650M30,,,,7.1,,,,,,,,,
/shop/product/product-28890?page=13,,28890,,,,,,,,,,,,,,,MASTERTORQUE LUX COL.ANTRACITE TURBINE M9000L,25.10077100,,,,NaN,969,,,,,,,,
/shop/product/product-28882?page=13,,28882,,,,,,,,,,,,,,,PORTE EMPREINTE ALU PERF. L4,20.2800-L4,,,,4.3,,,,,,,,,
/shop/product/product-28855?page=13,,28855,,,,,,,,,,,,,,,INSERT N 1,27.F00246,,,,95,52,1,52,2,51,4,49.9,,
/shop/product/product-28842?page=13,,28842,,,,,,,,,,,,,,,PROPHYFLEX PERIO POWDER 4X100 GR.,25.10093732,,,,208.6,,,,,,,,,
/shop/product/product-28841?page=13,,28841,,,,,,,,,,,,,,,FRAISES PREDATOR TURBO TRANS 012 SS WHT 10PC,21.PR2TURBO,,,,67.45,48.9,1,48.9,3,43.22,,,,
/shop/product/product-28830?page=13,,28830,,,,,,,,,,,,,,,PORTE EMPREINTE  NON PERF AVEC BORD U3,20.2803-U3,,,,11.1,,,,,,,,,
/shop/product/product-28823?page=13,,28823,,,,,,,,,,,,,,,PORTE EMPREINTE NON PERF AVEC BORD L2,20.2807-L2,,,,11.1,,,,,,,,,
/shop/product/product-28740?page=13,,28740,,,,,,,,,,,,,,,MULTILINK SYSTEM PACK JAUNE,13.627473,,,,314,,,,,,,,,
/shop/product/product-28708?page=13,,28708,,,,,,,,,,,,,,,TIRE NERFS 421 ISO 35 BLANC 12X12PCS,54.42135,,,,77.7,,,,,,,,,
/shop/product/product-28706?page=14,,28706,,,,,,,,,,,,,,,TIRE NERFS 421 ISO 60 NOIR 12X12PCS,54.42160,,,,77.7,,,,,,,,,
/shop/product/product-28705?page=14,,28705,,,,,,,,,,,,,,,TIRE NERFS 421 ISO 30 NOIR  12X12PCS,54.42130,,,,77.7,,,,,,,,,
/shop/product/product-28704?page=14,,28704,,,,,,,,,,,,,,,TIRE NERFS 421 ISO 50 BLEU 12X12PCS,54.42150,,,,77.7,,,,,,,,,
/shop/product/product-28702?page=14,,28702,,,,,,,,,,,,,,,TIRE NERFS 421 ISO 45 ROUGE 12X12PCS,54.42145,,,,77.7,,,,,,,,,
/shop/product/product-28701?page=14,,28701,,,,,,,,,,,,,,,TIRE NERFS 421 ISO 40 JAUNE 12X12PCS,54.42140,,,,77.7,,,,,,,,,
/shop/product/product-28698?page=14,,28698,,,,,,,,,,,,,,,TIRE NERFS 421 ISO 70 BLANC 12X12PCS,54.42170,,,,77.7,,,,,,,,,
/shop/product/product-28637?page=14,,28637,,,,,,,,,,,,,,,"IPS EMPRESS CAD CEREC/INLAB 5PCS- HT A3,5 I10",107.602513,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-28622?page=14,,28622,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A1 C14,107.602598,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-28591?page=14,,28591,,,,,,,,,,,,,,,IPS EMAX CAD CER/INLAB MO 1 A14 L/5,107.644363,,,,338.9,,,,,,,,,
/shop/product/product-28585?page=14,,28585,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B1 C14,107.602571,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-28572?page=14,,28572,,,,,,,,,,,,,,,OPALESCENCE PF 10% MENTHE DENTISTE KIT,105.UP5379-EU,,,,100.25,79.9,1,79.9,3,69.49,,,,
/shop/product/product-28561?page=14,,28561,,,,,,,,,,,,,,,TETRIC CAD CEREC/INLAB HT A2,107.692140,,,,249.53,,,,,,,,,
/shop/product/product-5762?page=206,,5762,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT C2 I10,107.602554,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5761?page=206,,5761,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B3 I10,107.602553,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5760?page=206,,5760,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- HT B2 I12,107.602525,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5759?page=206,,5759,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- HT B1 I12,107.602524,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5758?page=206,,5758,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- HT A3 I12,107.602522,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5757?page=206,,5757,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- HT A2 I12,107.602521,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5750?page=206,,5750,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT BL1 I12,107.605338,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5749?page=206,,5749,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT D3 C14,107.605336,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5745?page=206,,5745,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT BL4 C14,107.605346,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5744?page=206,,5744,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT BL4 I12,107.605341,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5743?page=206,,5743,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT BL1 C14,107.605343,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5742?page=206,,5742,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT B1 C14,107.605332,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-28558?page=15,,28558,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- HT A1 I8,107.602500,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-28469?page=15,,28469,,,,,,,,,,,,,,,SOPIRA CARPULE AIGUILLES 30G 25MM 100PCS,05.66053464,,,,31.55,,,,,,,,,
/shop/product/product-28403?page=15,,28403,,,,,,,,,,,,,,,RELY X UNICEM 2 AUTOMIX OA3,01.56847,,,,138.9,119.5,,,,,,,,
/shop/product/product-28397?page=15,,28397,,,,,,,,,,,,,,,COURONNE NI CHROME EUR7,01.EUR7,,,,51.16,,,,,,,,,
/shop/product/product-28385?page=15,,28385,,,,,,,,,,,,,,,COURONNE ION ISO U60,01.U60,,,,30.55,,,,,,,,,
/shop/product/product-28375?page=15,,28375,,,,,,,,,,,,,,,COURONNE ION ISO L67,01.L67,,,,30.55,,,,,,,,,
/shop/product/product-28369?page=15,,28369,,,,,,,,,,,,,,,AQUASIL PUTTY FAST SET,03.60578332,,,,155,,,,,,,,,
/shop/product/product-28358?page=15,,28358,,,,,,,,,,,,,,,IMPREGUM SUPER QUICK LIGHT BODY REFILL,01.69379,,,,167.7,,,,,,,,,
/shop/product/product-28353?page=15,,28353,,,,,,,,,,,,,,,REAMER 25MM ISO 10,54.20101008,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-28351?page=15,,28351,,,,,,,,,,,,,,,REAMER 29MM ISO 08,54.20101006,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-28336?page=15,,28336,,,,,,,,,,,,,,,COURONNE NI CHROME DUR3,01.DUR3,,,,51.16,,,,,,,,,
/shop/product/product-28250?page=15,,28250,,,,,,,,,,,,,,,DIGUES VERTE X-EPAISSE,53.2149,,,,28.36,,,,,,,,,
/shop/product/product-5741?page=207,,5741,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT A1 C14,107.605328,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5740?page=207,,5740,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT A2 I12,107.605319,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5739?page=207,,5739,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A3 C14 L,107.602606,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5738?page=207,,5738,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A2 C14,107.602599,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5737?page=207,,5737,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A1 C14 L,107.602604,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5736?page=207,,5736,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT BL1 C14,107.602587,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5735?page=207,,5735,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI B1 I12,107.602596,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5734?page=207,,5734,,,,,,,,,,,,,,,IPS Empress CAD CEREC/INLAB 5PCS- LT BL3 C14,107.602589,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5733?page=207,,5733,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT BL2 I12,107.602583,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5732?page=207,,5732,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT C2 C14,107.602574,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5731?page=207,,5731,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT A3 C14,107.602569,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5730?page=207,,5730,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT C2 I12,107.602564,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-26672?page=401,,26672,,,,,,,,,,,,,,,CANULES BLUEJET COLOR 16MM VERT ANIS 10 PCS.,75.SBCANUL16LMG,,,,32.5,19.9,,,,,,,,
/shop/product/product-26669?page=401,,26669,,,,,,,,,,,,,,,CANULES BLUEJET COLOR 16MM JAUNE 10 PCS.,75.SBCANUL16JAU,,,,32.5,19.9,,,,,,,,
/shop/product/product-26668?page=401,,26668,,,,,,,,,,,,,,,VARIO TAPER GUTTA POINT F3,75.SB-PGVTF3,,,,17.95,,,,,,,,,
/shop/product/product-26667?page=401,,26667,,,,,,,,,,,,,,,BLOUSES A USAGE UNIQUE FEMININ VERT ANIS L /,75.SBLADGOWNLMG,,,,92.05,,,,,,,,,
/shop/product/product-26664?page=401,,26664,,,,,,,,,,,,,,,CANULES BLUEJET COLOR 11MM FUSCHIA 10 PCS.,75.SBCANUL11FUS,,,,32.5,19.9,,,,,,,,
/shop/product/product-26663?page=401,,26663,,,,,,,,,,,,,,,CANULES BLUEJET COLOR 11MM VERT ANIS 10 PCS.,75.SBCANUL11LMG,,,,32.5,19.9,,,,,,,,
/shop/product/product-26662?page=401,,26662,,,,,,,,,,,,,,,COVER CHAIR ANIS 50 PCS.,75.SBCOVCHAILMG,,,,114.77,107.99,,,,,,,,
/shop/product/product-26660?page=401,,26660,,,,,,,,,,,,,,,GANTS NITRIL ALOE VATE X-LARGE,76.104,,,,15.72,,,,,,,,,
/shop/product/product-26659?page=401,,26659,,,,,,,,,,,,,,,CASAQUE CHIRURGICALE XL + 2 ESSUIE MAINS 10PCS,75.SB-SURGOWNXL,,,,58.29,,,,,,,,,
/shop/product/product-26658?page=401,,26658,,,,,,,,,,,,,,,CANULES BLUEJET COLOR 16MM FUSHIA 10 PCS.,75.SBCANUL16FUS,,,,32.5,19.9,,,,,,,,
/shop/product/product-26656?page=401,,26656,,,,,,,,,,,,,,,CANULES BLUEJET COLOR 11MM BLUE 10 PCS.,75.SBCANUL11BLU,,,,32.5,19.9,,,,,,,,
/shop/product/product-26653?page=401,,26653,,,,,,,,,,,,,,,BROSSE A MAIN CHIRURGICALE SECHE STERILE 30PCS,75.SB-SURGBRUSH,,,,54,39.9,1,39.9,5,34.74,,,,
/shop/product/product-28249?page=16,,28249,,,,,,,,,,,,,,,DIGUES VERTE FINE 6X6,53.2146,,,,24.2,19.88,,,,,,,,
/shop/product/product-28124?page=16,,28124,,,,,,,,,,,,,,,OCCLUFAST+COLOR 2X50ML+12 YELLOW TIPS,94.C200781,,,,60.5,47.5,,,,,,,,
/shop/product/product-28066?page=16,,28066,,,,,,,,,,,,,,,OCCLUFAST 2X50 ML + EMBOUTS,94.C200800,,,,75.76,,,,,,,,,
/shop/product/product-28026?page=16,,28026,,,,,,,,,,,,,,,OCCLUFAST ROCK  2X50ML+ EMBOUTS,94.C200726,,,,66.6,56.84,,,,,,,,
/shop/product/product-27747?page=16,,27747,,,,,,,,,,,,,,,PROXOSHAPE FLEXIBLE 40 MICRONS 1PC,87.PSF40,,,,41.75,,,,,,,,,
/shop/product/product-27731?page=16,,27731,,,,,,,,,,,,,,,PROXOCONTOUR COARSE,87.PXCC8040/6,,,,107,,,,,,,,,
/shop/product/product-27729?page=16,,27729,,,,,,,,,,,,,,,PROXOSHAPE FLEXIBLE PSF40L,87.PSF40L,,,,41.75,,,,,,,,,
/shop/product/product-27707?page=16,,27707,,,,,,,,,,,,,,,PROXOSTRIP PLUS  6PCS,87.PXP4015-6,,,,85.75,69.9,,,,,,,,
/shop/product/product-27655?page=16,,27655,,,,,,,,,,,,,,,PROXOSHAPE FLEXIBLE 15 MICRONS 1PC,87.PSF15,,,,41.75,,,,,,,,,
/shop/product/product-27634?page=16,,27634,,,,,,,,,,,,,,,ORTHOSTRIP OS90  1PCE*,87.LOS90,,,,65.7,,,,,,,,,
/shop/product/product-27584?page=16,,27584,,,,,,,,,,,,,,,ORTHOSTRIP OS60  1PCE,87.LOS60,,,,65.7,,,,,,,,,
/shop/product/product-27576?page=16,,27576,,,,,,,,,,,,,,,ORTHOSTRIP OS25  1PCE,87.LOS25,,,,65.7,,,,,,,,,
/shop/product/product-5729?page=208,,5729,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B1 I12,107.602561,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5728?page=208,,5728,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT B1 I10,107.602551,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5727?page=208,,5727,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT D3 I10,107.602555,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5726?page=208,,5726,,,,,,,,,,,,,,,IPS EMPRESS CAD CEREC/INLAB 5PCS- LT 200 C14,107.602540,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5725?page=208,,5725,,,,,,,,,,,,,,,"IPS EMPRESS CAD CEREC/INLAB 5PCS- HTA3,5 I12",107.602523,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-5721?page=208,,5721,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT BL3 I12,107.605340,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5720?page=208,,5720,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT B2  C14,107.605333,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5718?page=208,,5718,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT BL2 C14,107.605344,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5717?page=208,,5717,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT BL2 I12,107.605339,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5716?page=208,,5716,,,,,,,,,,,,,,,IPS EMAX CAD CEREC/INLAB 5PCS- LT A3 I12,107.605320,,,,202.5,116.94,1,116.94,3,109.8,,,,
/shop/product/product-5715?page=208,,5715,,,,,,,,,,,,,,,IPS EMP CAD CEREC/INLAB 5PCS- MULTI A3 C14,107.602600,,,,145.75,93.44,1,93.44,3,84.79,,,,
/shop/product/product-5714?page=208,,5714,,,,,,,,,,,,,,,IPS Empress CAD CEREC/INLAB 5PCS- LT BL2 C14,107.602588,,,,112.8,75.26,1,75.26,5,60.22,,,,
/shop/product/product-26651?page=402,,26651,,,,,,,,,,,,,,,SELECTIV BRUSH ULTRAFINE BLUE 1*100,76.HY4LB-100,,,,15.05,,,,,,,,,
/shop/product/product-26650?page=402,,26650,,,,,,,,,,,,,,,PANTALON STERILE VERT SMALL 10PC,75.PANTS-LMG-S,,,,36.62,,,,,,,,,
/shop/product/product-26649?page=402,,26649,,,,,,,,,,,,,,,CANULES BLUEJET COLOR 16MM ROSE 10 PCS.,75.SBCANUL16ROS,,,,32.5,19.9,,,,,,,,
/shop/product/product-26648?page=402,,26648,,,,,,,,,,,,,,,SELECTIV BRUSH REGULAR JAUNE 1*100,76.HY4Y-100,,,,15.05,,,,,,,,,
/shop/product/product-26628?page=402,,26628,,,,,,,,,,,,,,,BLUEJET COLOR CANULES 11MM BLUE 10PCS,75.094,,,,32.5,19.9,,,,,,,,
/shop/product/product-26625?page=402,,26625,,,,,,,,,,,,,,,BLUEJET COLOR CANULES 11 MM YELLOW 10PCS,75.093,,,,32.5,19.9,,,,,,,,
/shop/product/product-26622?page=402,,26622,,,,,,,,,,,,,,,POINTE GUTTA ISO 25 6%,75.063,,,,15.7,,4,10.8,1,15.7,,,,
/shop/product/product-26619?page=402,,26619,,,,,,,,,,,,,,,BLUEJET COLOR CANULES 11MM WHITE 10PCS,75.092,,,,32.5,,,,,,,,,
